   totalRecords=1,
   totalProcessedRecords=0,
   totalErroneousRecords=1,
   batchProcessType=Instance<BatchProcessTypeEnum, (oid "SEND_EMAIL" "en" "SBATCHPROCESSTYPE"), clean>,
   reportResult=(),
   reportBatch=(),
   paramSummary=(),
   failureTaskTitle="Send Email : Courriel (15-12-17)",
   locking=1879789770,
   createTime=#m2017-12-15T19:50:48.810000000,
   createUserAlias="nexjsa",
   createAuthorAlias="nexjsa",
   editTime=#m2017-12-15T19:50:48.862000000,
   editUserAlias="nexjsa",
   editAuthorAlias="nexjsa",
   importMode=#f,
   sysCreateUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysCreateTime=#m2017-12-15T19:50:48.810000000,
   sysEditUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysEditTime=#m2017-12-15T19:50:48.862000000
)> completed in: 27.832 ms
; 14:50:48,882 DEBUG [rules:OrchestratorCommandMessage] (NexJ ObjectConsumer@1836920414(pool=DefaultObjectConsumerPool@986201658(config=ObjectDispatcherQueue SysObjectQueueDispatcher)) #795759489) Completed #<PCodeFunction:batch-process-async-queue-command> in  28.212 ms . Object: #<Instance<QueuedBatchEntityProcess, (oid #z28FBD42BE56545768F859D4A894FB305), dirty>(
   queueName="BatchMailObjectQueue",
   name="Courriel",
   status=Instance<ProcessStatusEnum, (oid "E" "en" "SPROCESSSTATUSENUM"), clean>,
   priority=(),
   queuedTime=(),
   startTime=(),
   endTime=(),
   cancelledTime=(),
   failedTime=(),
   wfqueue=(),
   assignment=(),
   sysProcess=Instance<SysProcess, (oid #z97BCC27392234BDDBF9C138C00B0E295), dirty>,
   deleted=#f,
   readOnly=#f,
   updatable=#t,
   updatableDeleteRO=#t,
   classCode="QBEP",
   requestor=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   command=Instance<BatchMailActionCommand, null, clean>,
   requestTime=#m2017-12-15T19:50:48.810000000,
   commandParameters={command=Instance<BatchMailActionCommand, null, clean>(
   numberOfSelectedRecipients="1 Destinataires",
   addLogItem=#t,
   eventLogType=Instance<BatchLogTypeEnum, (oid "PERC" "fr" "SBATCHLOGTYPE"), clean>,
   asyncThresholdFactor=1,
   command=email,
   entity=Instance<Person, (oid #z6DFADA4DE117472E9A4AC0CD597AA66A), clean>,
   contactSelectionOption="LIST",
   where=(= (@ searchContext) (oid "PSN")),
   category=(),
   categoryContext=Instance<EntitySearchContextEnum, (oid "PSN" "fr" "SENTITYSEARCHCONTEXT"), clean>,
   assignFollowup=#f,
   followupTemplate=(),
   followup=(),
   entityCount=1,
   attachments=Collection(0),
   name="Courriel",
   emailSubject=(),
   emailBody=(),
   logItemDescription="Courriel",
   addLogSubject=#t,
   queueName="BatchMailObjectQueue",
   batchProcessType=Instance<BatchProcessTypeEnum, (oid "SEND_EMAIL" "fr" "SBATCHPROCESSTYPE"), clean>,
   iterableStaticRecordClass=Metaclass QueuedProcessEntity,
   staticRecordWhere=(= (@ queuedProcess) (oid #z28FBD42BE56545768F859D4A894FB305)),
   iterableStaticRecordAttributes=(entity status queuedProcess),
   iterableStaticRecordOrderBy=(((@) . #t)),
   iterableClass=Metaclass Entity,
   attributes=(),
   orderBy=((lastName . #t) (firstName . #t) ((@) . #t)),
   iterableCollection=Collection(0),
   sysProcess=Instance<SysProcess, (oid #z97BCC27392234BDDBF9C138C00B0E295), dirty>,
   pageSize=3001,
   rollbackOnError=#f,
   maxErrors=300,
   processedRecords=1,
   csvHeaders=(),
   attachment=(),
   doPersonalize=#f,
   followups=Collection(0),
   opportunity=(),
   product=(),
   serviceRequest=(),
   campaign=(),
   tags=Collection(0),
   listPassingInterfaceName="OIDLIST",
   listPassingInterfaceEnumVal=(),
   listPassingInterface=Instance<ListPassingInterfaceEnum, (oid "OIDLIST" "fr" "SLISTPASSING"), clean>,
   enableTouchType=#t,
   allowLoggingOptions=#t,
   batchActDates=Collection(1),
   enableDocumentPicker=#t,
   selectCurrentContactListIfPossible=#t,
   listArgs=(((oid #z6DFADA4DE117472E9A4AC0CD597AA66A) Person . "PSN")),
   attachmentLink=(),
   firstAttachment=(),
   enableContactPicker=#f,
   enableCategorySelect=#f,
   paramSummary=(),
   isPersonalizable=#f,
   createStaticRecords=#t,
   enableNotification=#t,
   processIncompleteErrorText="Une erreur est survenue lors de votre processus de traitement par lots. Le processus n'a pas pu terminé. Veuillez examiner le processus pour plus de détails.",
   prePrint=#f,
   isSingleEntity=#f,
   completedWithErrorText="Une erreur s’est produite à un ou plusieurs contact lors du processus de traitement par lots. Veuillez définir le contexte du filtre dans l’espace de travail de Contact à « Processus de traitement par lots terminés » et sélectionner le processus de traitement en échec. Pour consulter les détails, passez votre curseur sur la colonne « Statut des lots ».",
   batchProcessConfig=Instance<BatchProcessConfig, (oid #z4B90C6B8A8B076498B56BE5B06FCE740), clean>,
   batchViewTransaction=(),
   priority="3",
   createTime=#m2017-12-15T19:50:48.797000000,
   createUserAlias="nexjsa",
   createAuthorAlias="nexjsa",
   editTime=#m2017-12-15T19:50:48.797000000,
   editUserAlias="nexjsa",
   editAuthorAlias="nexjsa",
   importMode=#f,
   createdByText="Créé par nexjsa le 17-12-15 14:50",
   editedByText="Modifié par nexjsa le 17-12-15 14:50",
   createdByTextShort="nexjsa le 17-12-15 14:50",
   editedByTextShort="nexjsa le 17-12-15 14:50",
   summaryStringAuditDates="Créé nexjsa 17-12-15 14:50, Modifié nexjsa 17-12-15 14:50",
   sysCreateUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysCreateTime=#m2017-12-15T19:50:48.797000000,
   sysEditUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysEditTime=#m2017-12-15T19:50:48.797000000,
   isRichTextEditor=#t,
   attachEmailSignature=(),
   emailFrom="nexjsa@email.com",
   userTelcomEmails=Collection(1)
)},
   serializedCommandParameters="4v1TUU1I0U7Scommand86T22SBatchMailActionCommandU1I0U18SlogItemDescription8sCourriel19SenableContactPickerB8SfollowupU18SenableNotification1B8ScampaignU27SiterableStaticRecordOrderByPPP1Y@U1BU16SprocessedRecords1I016SisPersonalizableB4StagsA14SserviceRequestU14SassignFollowupB15SeditAuthorAlias6snexjsa23SsummaryStringAuditDates57sCréé nexjsa 17-12-15 14:50, Modifié nexjsa 17-12-15 14:5020SattachEmailSignatureU10SattachmentU30SiterableStaticRecordAttributesP6YentityP6YstatusP13YqueuedProcessU13ScreatedByText33sCréé par nexjsa le 17-12-15 14:508SpageSize4I30019SqueueName20sBatchMailObjectQueue7SorderByPP8YlastName1BPP9YfirstName1BPPP13#U1BU7Scommand5Yemail34SselectCurrentContactListIfPossible1B10SattributesU19ScreateStaticRecords1B12SparamSummaryU13SeditUserAlias6snexjsa9SemailBodyU20SbatchViewTransactionU9SemailFrom16snexjsa@email.com13SbatchActDates1A3T12SBatchActDateU1I0U10SupdateDateB44#2#24SactTemplateDateTouchTypeT24SActTemplateDateTouchTypeU1I0O1a24ZuVNa3PU3QHq7x6+i5hOepg==24SlistPassingInterfaceName7sOIDLIST18SbatchProcessConfigT18SBatchProcessConfigU1I0O1a24ZS5DGuKiwdkmLVr5bBvznQA==20SasyncThresholdFactor1I113SdoPersonalizeB4Sname8sCourriel13SsysCreateUserT9SLocalUserU1I0O1a24ZAAAAAAAAEACAAL7vAAAADA==26SnumberOfSelectedRecipients15s1 Destinataires10SaddLogItem1B14SisSingleEntityB13SsysCreateTime13D15133674487978SlistArgsPPO1a24ZbfraTeEXRy6aSsDNWXqmag==P6YPerson3sPSNU10ScsvHeadersU12SeventLogTypeT16SBatchLogTypeEnumU1I0O3a4sPERC2sfr13sSBATCHLOGTYPE22ScompletedWithErrorText354sUne erreur s’est produite à un ou plusieurs contact lors du processus de traitement par lots. Veuillez définir le contexte du filtre dans l’espace de travail de Contact à « Processus de traitement par lots terminés » et sélectionner le processus de traitement en échec. Pour consulter les détails, passez votre curseur sur la colonne « Statut des lots ».16SfollowupTemplateU8Spriority1s326SprocessIncompleteErrorText157sUne erreur est survenue lors de votre processus de traitement par lots. Le processus n'a pas pu terminé. Veuillez examiner le processus pour plus de détails.15ScreateUserAlias6snexjsa12SeditedByText36sModifié par nexjsa le 17-12-15 14:5016SbatchProcessTypeT20SBatchProcessTypeEnumU1I0O3a10sSEND_EMAIL2sfr17sSBATCHPROCESSTYPE11SattachmentsA18SiterableCollectionA18ScreatedByTextShort24snexjsa le 17-12-15 14:5027SlistPassingInterfaceEnumValU14SattachmentLinkU16SisRichTextEditor1B20SlistPassingInterfaceT24SListPassingInterfaceEnumU1I0O3a7sOIDLIST2sfr12sSLISTPASSING17SstaticRecordWhereP1Y=PP13#P30#UPO1a24ZKPvUK+VlRXaPhZ1KiU+zBQ==U13SaddLogSubject1B8SprePrintB17SeditedByTextShort24snexjsa le 17-12-15 14:5015ScategoryContextT23SEntitySearchContextEnumU1I0O3a3sPSN2sfr20sSENTITYSEARCHCONTEXT11SopportunityU15SenableTouchType1B22ScontactSelectionOption4sLIST10SsysProcessT10SSysProcessU1I0O1a24Zl7zCc5IjS92/nBOMALDilQ==6SentityT6SPersonU1I085#11SsysEditUser74#15SrollbackOnErrorB11SsysEditTime13D15133674487975SwhereP118#PP13#P13YsearchContextUPO1a3sPSNU9SfollowupsA19SallowLoggingOptions1B10ScreateTime13D151336744879717ScreateAuthorAlias6snexjsa11SentityCount1I120SenableDocumentPicker1B10SimportModeB9SmaxErrors3I30012SemailSubjectU7SproductU16SuserTelcomEmails1AT17SEmailAddressProxyU1I0O1a24ZEbHFbW12S168ujee+dyOVQ==15SfirstAttachmentU8SeditTime13D151336744879720SenableCategorySelectB8ScategoryU",
   totalRecords=1,
   totalProcessedRecords=0,
   totalErroneousRecords=1,
   batchProcessType=Instance<BatchProcessTypeEnum, (oid "SEND_EMAIL" "en" "SBATCHPROCESSTYPE"), clean>,
   reportResult=(),
   reportBatch=(),
   paramSummary=(),
   failureTaskTitle="Send Email : Courriel (15-12-17)",
   locking=1879789770,
   createTime=#m2017-12-15T19:50:48.810000000,
   createUserAlias="nexjsa",
   createAuthorAlias="nexjsa",
   editTime=#m2017-12-15T19:50:48.862000000,
   editUserAlias="nexjsa",
   editAuthorAlias="nexjsa",
   importMode=#f,
   sysCreateUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysCreateTime=#m2017-12-15T19:50:48.810000000,
   sysEditUser=Instance<LocalUser, (oid #z00000000000010008000BEEF0000000C), clean>,
   sysEditTime=#m2017-12-15T19:50:48.862000000
)>
; 14:50:48,898 DEBUG [InvocationContext] (http-nio-7080-exec-6) Set locale "en"
; 14:50:48,899 DEBUG [FlatHTTPServer] (http-nio-7080-exec-6) Received a POST HTML request from nexjsa @ 0:0:0:0:0:0:0:1 (http:0:0:0:0:0:0:0:1:62001) at http://localhost:7080/nexj/SysPortletServer/EntityHierarchyPortlet.html?ai=CAE7BEC72705356093FBFE5EE1695276&al=EntityHierarchyPortlet$refEntityHierarchyPortlet109AF10EB0FA094649B7E3BC8CBE07D1AD&nc=1&si=0&burl=..&ax=1
; 14:50:48,899 DEBUG [FlatWebPageServer] (http-nio-7080-exec-6) BaseURL: http://localhost:7080/nexj
; 14:50:48,899 DEBUG [FlatWebPageServer] (http-nio-7080-exec-6) AppInstance: CAE7BEC72705356093FBFE5EE1695276
; 14:50:48,901 DEBUG [InvocationContext] (http-nio-7080-exec-7) Set locale "en"
; 14:50:48,901 DEBUG [FlatHTTPServer] (http-nio-7080-exec-7) Received a POST HTML request from nexjsa @ 0:0:0:0:0:0:0:1 (http:0:0:0:0:0:0:0:1:62002) at http://localhost:7080/nexj/SysPortletServer/EntityDashboardPortlet.html?ai=CAE7BEC72705356093FBFE5EE1695276&al=EntityDashboardPortlet$refEntityDashboardPortlet109AF10EB0FA094649B7E3BC8CBE07D1AD&nc=1&si=0&burl=..&ax=1
; 14:50:48,901 DEBUG [FlatWebPageServer] (http-nio-7080-exec-7) BaseURL: http://localhost:7080/nexj
; 14:50:48,902 DEBUG [ScriptedController] (http-nio-7080-exec-6) Invoking UI action #1 of Controller EntityHierarchyPortlet (event=sysNotifyCommitSuccess, source=(*))
; 14:50:48,902 DEBUG [GlobalEnvironment] (http-nio-7080-exec-6) Importing class nexj.core.rpc.TransferObject$Iterator
; 14:50:48,902 DEBUG [FlatHTTPServer] (http-nio-7080-exec-6) Completed the POST HTML request
; 14:50:48,902 DEBUG [FlatWebPageServer] (http-nio-7080-exec-7) AppInstance: CAE7BEC72705356093FBFE5EE1695276
; 14:50:48,902 DEBUG [UnitOfWork] (http-nio-7080-exec-6) Rollback completed
; 14:50:48,902 DEBUG [InvocationContext] (http-nio-7080-exec-5) Set locale "en"
; 14:50:48,903 DEBUG [FlatHTTPServer] (http-nio-7080-exec-5) Received a POST HTML request from nexjsa @ 0:0:0:0:0:0:0:1 (http:0:0:0:0:0:0:0:1:62003) at http://localhost:7080/nexj/SysPortletServer/EntityJournalPortlet.html?ai=CAE7BEC72705356093FBFE5EE1695276&al=EntityJournalPortlet$refEntityJournalPortlet109AF10EB0FA094649B7E3BC8CBE07D1AD&nc=1&si=0&burl=..&ax=1
; 14:50:48,903 DEBUG [FlatWebPageServer] (http-nio-7080-exec-5) BaseURL: http://localhost:7080/nexj
; 14:50:48,904 DEBUG [ScriptedController] (http-nio-7080-exec-7) Invoking UI action #2 of Controller frmDashboard (event=sysNotifyCommitSuccess, source=)
; 14:50:48,904 DEBUG [FlatHTTPServer] (http-nio-7080-exec-7) Completed the POST HTML request
; 14:50:48,904 DEBUG [UnitOfWork] (http-nio-7080-exec-7) Rollback completed
; 14:50:48,904 DEBUG [FlatWebPageServer] (http-nio-7080-exec-5) AppInstance: CAE7BEC72705356093FBFE5EE1695276
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #30 of Controller EntityActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #31 of Controller EntityActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #1 of Controller frmActDashboard (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityActList.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityActList.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmActDashboard.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #2 of Controller EntityActivityPlanDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmActDashboard.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityActivityPlanDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #3 of Controller EntityScheduleItemDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityActivityPlanDetail.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityScheduleItemDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #2 of Controller EntityTaskDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityScheduleItemDetail.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityTaskDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #1 of Controller EntityDocumentDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityTaskDetail.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityDocumentDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #4 of Controller EntityEmailDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityDocumentDetail.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityEmailDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #2 of Controller frmCallRecordDetail (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityEmailDetail.
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmCallRecordDetail.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #12 of Controller AttachmentPreview (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #0 of Controller frmLeadListNoAction (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage ilm:Lead batch=true refresh=true checkDirty=false sourceView=frmLeadListNoAction.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #4 of Controller frmOpportunityList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage BaseOpportunity batch=true refresh=true checkDirty=false sourceView=frmOpportunityList.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #5 of Controller frmOpportunityList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #1 of Controller frmInboundCallList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage call:InboundCall batch=true refresh=true checkDirty=false sourceView=frmInboundCallList.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #14 of Controller frmActFollowUpList1 (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmActFollowUpList1.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #18 of Controller frmOpportunityActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,913 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmOpportunityActList.
; 14:50:48,913 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #12 of Controller frmRMFeedbackList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmRMFeedbackList.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #14 of Controller frmCallFollowUpList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmCallFollowUpList.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #14 of Controller frmActFollowUpList2 (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmActFollowUpList2.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #12 of Controller frmRMFeedbackList1 (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmRMFeedbackList1.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #2 of Controller EntityTaskDetail1 (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityTaskDetail1.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #3 of Controller EntityScheduleItemDetail1 (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityTaskDetail1.
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityScheduleItemDetail1.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #28 of Controller EntitySubjectList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [PushRedirectorHTTPServlet] (NexJ Push Listener) Notification received from push server http://localhost:7080/nexj/push {notificationType=N,clientOID=(oid #z00000000000010008000BEEF0000000C),notification=refreshTasks,payload=null}
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #29 of Controller EntitySubjectList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage removed duplicate message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntityScheduleItemDetail1.
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=EntitySubjectList.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #5 of Controller frmEntityOpportunityList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #19 of Controller frmLeadActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmLeadActList.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #22 of Controller frmServiceRequestActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #23 of Controller frmServiceRequestActList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage Act batch=true refresh=true checkDirty=false sourceView=frmServiceRequestActList.
; 14:50:48,914 DEBUG [ScriptedController] (http-nio-7080-exec-5) Invoking UI action #1 of Controller frmConversationList (event=sysNotifyCommitSuccess, source=)
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) QueuedQueryMessage added message: QueuedQueryMessage ConversationEntityProxy batch=true refresh=true checkDirty=false sourceView=frmConversationList.
; 14:50:48,914 DEBUG [PushRedirectorHTTPServlet] (NexJ Push Listener) Notification received from push server http://localhost:7080/nexj/push {notificationType=N,clientOID=(oid #z00000000000010008000BEEF0000000C),notification=pastAlarms,payload=null}
; 14:50:48,914 DEBUG [PushRedirectorHTTPServlet] (NexJ Push Listener) Sending push notification pastAlarms to all clients with OID (oid #z00000000000010008000BEEF0000000C)
; 14:50:48,914 DEBUG [PushRedirectorHTTPServlet] (NexJ Push Listener) Sending push notification '32:[{"key":"pastAlarms","data":""}]' to client A91283CAA8234187B63B2CB4A2024136 with payload 'null'
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) sysQueuedQuery: Beginning to handle non-batched requests. Number of requests: 0.
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) sysQueuedQuery: Finished handling all non-batched requests.
; 14:50:48,914 DEBUG [ActiveNode] (http-nio-7080-exec-5) sysQueuedQuery: Beginning to handle batched requests. Number of requests: 14.
; 14:50:48,920 DEBUG [InvocationContext] (http-nio-7080-exec-5) Set locale "fr"
; 14:50:48,920 DEBUG [SysReader] (http-nio-7080-exec-5) Invoking Event SysReader.create()
; 14:50:48,920 DEBUG [SysReader] (http-nio-7080-exec-5) Invoking Event SysReader.load(attributes)
; 14:50:48,920 DEBUG [Instance] (http-nio-7080-exec-5) Uninitialized Attribute event, set to null
; 14:50:48,920 DEBUG [SysReader] (http-nio-7080-exec-5) Invoking Event SysReader.read()
; 14:50:48,920 DEBUG [SysReader] (http-nio-7080-exec-5) Invoking Event SysReader.load(attributes)
; 14:50:48,920 DEBUG [SysNotification] (http-nio-7080-exec-5) Invoking Event SysNotification.getExpiration()
; 14:50:48,920 DEBUG [GenericTransactionManager] (http-nio-7080-exec-5) Starting new transaction Tx(6F01000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,920 DEBUG [InvocationContext] (http-nio-7080-exec-5) Started new transaction Tx(6F01000000000000A17E87F0E93C01C98EEF87211704480F, timeout=300s, status=0)
; 14:50:48,920 DEBUG [SysCache] (http-nio-7080-exec-5) Invoking Event SysCache.get(key)
; 14:50:48,920 DEBUG [Act] (http-nio-7080-exec-5) Invoking Event Act.read(attributes, where, orderBy, count, offset, xlock)
; 14:50:48,921 DEBUG [Act] (http-nio-7080-exec-5) Invoking Event Act.processWhere(where)
; 14:50:48,921 DEBUG [Act] (http-nio-7080-exec-5) Invoking action read.processFullTextSearch
; 14:50:48,921 DEBUG [Act] (http-nio-7080-exec-5)    where:  (and (and (separate-attribute-read) (= (@@ Entity entityParticipations act) #<(oid #z6DFADA4DE117472E9A4AC0CD597AA66A)>) (@ displayInJournal)) (instance? (@) Act))
